"Step","8agents_0highspeed - Training_Episode_Length_Mean","8agents_0highspeed - Training_Episode_Length_Mean__MIN","8agents_0highspeed - Training_Episode_Length_Mean__MAX","8agents_0incentive - Training_Episode_Length_Mean","8agents_0incentive - Training_Episode_Length_Mean__MIN","8agents_0incentive - Training_Episode_Length_Mean__MAX","8agents - Training_Episode_Length_Mean","8agents - Training_Episode_Length_Mean__MIN","8agents - Training_Episode_Length_Mean__MAX"
"4586","","","","","","","94.25","94.25","94.25"
"4587","","","","","","","94.25","94.25","94.25"
"4588","","","","","","","94.25","94.25","94.25"
"4589","","","","","","","94.25","94.25","94.25"
"4590","","","","","","","94.25","94.25","94.25"
"4591","","","","","","","93.89","93.89","93.89"
"4592","","","","","","","93.89","93.89","93.89"
"4593","","","","","","","93.89","93.89","93.89"
"4594","","","","","","","93.89","93.89","93.89"
"4595","","","","","","","94","94","94"
"4596","","","","","","","94","94","94"
"4597","","","","","","","94","94","94"
"4598","","","","","","","94","94","94"
"4599","","","","","","","94","94","94"
"4600","","","","","","","94.36","94.36","94.36"
"4601","","","","","","","94.36","94.36","94.36"
"4602","","","","","","","94.36","94.36","94.36"
"4603","","","","","","","94.36","94.36","94.36"
"4604","","","","","","","94.36","94.36","94.36"
"4605","","","","","","","94","94","94"
"4606","","","","","","","93.64","93.64","93.64"
"4607","","","","","","","93.64","93.64","93.64"
"4608","","","","","","","93.64","93.64","93.64"
"4609","","","","","","","93.64","93.64","93.64"
"4610","","","","","","","93.64","93.64","93.64"
"4611","","","","","","","93.64","93.64","93.64"
"4612","","","","","","","93.64","93.64","93.64"
"4613","","","","","","","93.77","93.77","93.77"
"4614","","","","","","","93.77","93.77","93.77"
"4615","","","","","","","93.77","93.77","93.77"
"4616","","","","","","","93.77","93.77","93.77"
"4617","","","","","","","93.77","93.77","93.77"
"4618","","","","","","","93.77","93.77","93.77"
"4619","","","","","","","93.77","93.77","93.77"
"4620","","","","","","","93.97","93.97","93.97"
"4621","","","","","","","93.97","93.97","93.97"
"4622","","","","","","","93.97","93.97","93.97"
"4623","","","","","","","93.97","93.97","93.97"
"4624","","","","","","","93.97","93.97","93.97"
"4625","","","","","","","93.97","93.97","93.97"
"4626","","","","","","","93.97","93.97","93.97"
"4627","","","","","","","93.97","93.97","93.97"
"4628","","","","","","","93.76","93.76","93.76"
"4629","","","","","","","93.76","93.76","93.76"
"4630","","","","","","","93.76","93.76","93.76"
"4631","","","","","","","94.12","94.12","94.12"
"4632","","","","","","","94.12","94.12","94.12"
"4633","","","","","","","94.12","94.12","94.12"
"4634","","","","","","","94.12","94.12","94.12"
"4635","","","","","","","94.12","94.12","94.12"
"4636","","","","","","","94.34","94.34","94.34"
"4637","","","","","","","94.34","94.34","94.34"
"4638","","","","","","","94.34","94.34","94.34"
"4639","","","","","","","94.57","94.57","94.57"
"4640","","","","","","","94.57","94.57","94.57"
"4641","","","","","","","94.72","94.72","94.72"
"4642","","","","","","","94.72","94.72","94.72"
"4643","","","","","","","94.72","94.72","94.72"
"4645","","","","","","","94.72","94.72","94.72"
"4646","","","","","","","94.85","94.85","94.85"
"4647","","","","","","","94.85","94.85","94.85"
"4648","","","","","","","94.85","94.85","94.85"
"4649","","","","","","","94.49","94.49","94.49"
"4650","","","","","","","94.27","94.27","94.27"
"4651","","","","","","","94.63","94.63","94.63"
"4652","","","","","","","94.99","94.99","94.99"
"4653","","","","","","","94.99","94.99","94.99"
"4654","","","","","","","94.99","94.99","94.99"
"4655","","","","","","","94.99","94.99","94.99"
"4656","","","","","","","95.35","95.35","95.35"
"4657","","","","","","","95.35","95.35","95.35"
"4658","","","","","","","95.35","95.35","95.35"
"4659","","","","","","","95.35","95.35","95.35"
"4660","","","","","","","95.12","95.12","95.12"
"4661","","","","","","","95.12","95.12","95.12"
"4662","","","","","","","95.12","95.12","95.12"
"4663","","","","","","","95.12","95.12","95.12"
"4664","","","","","","","95.45","95.45","95.45"
"4665","","","","","","","95.09","95.09","95.09"
"4666","","","","","","","94.88","94.88","94.88"
"4667","","","","","","","94.52","94.52","94.52"
"4668","","","","","","","94.16","94.16","94.16"
"4669","","","","","","","94.16","94.16","94.16"
"4670","","","","","","","94.16","94.16","94.16"
"4671","","","","","","","94.16","94.16","94.16"
"4672","","","","","","","94.16","94.16","94.16"
"4673","","","","","","","94.16","94.16","94.16"
"4674","","","","","","","94.16","94.16","94.16"
"4675","","","","","","","94.37","94.37","94.37"
"4676","","","","","","","94.37","94.37","94.37"
"4677","","","","","","","94.37","94.37","94.37"
"4678","","","","","","","94.7","94.7","94.7"
"4679","","","","","","","95.06","95.06","95.06"
"4680","","","","","","","95.06","95.06","95.06"
"4681","","","","","","","95.42","95.42","95.42"
"4682","","","","","","","95.42","95.42","95.42"
"4683","","","","","","","95.09","95.09","95.09"
"4684","","","","","","","95.09","95.09","95.09"
"4685","","","","","","","95.09","95.09","95.09"
"4686","","","","","","","95.09","95.09","95.09"
"4687","","","","","","","95.09","95.09","95.09"
"4688","","","","","","","95.09","95.09","95.09"
"4689","","","","","","","95.09","95.09","95.09"
"4690","","","","","","","95.09","95.09","95.09"
"4691","","","","","","","95.09","95.09","95.09"
"4692","","","","","","","95.11","95.11","95.11"
"4693","","","","","","","95.11","95.11","95.11"
"4694","","","","","","","95.11","95.11","95.11"
"4695","","","","","","","95.11","95.11","95.11"
"4696","","","","","","","95.35","95.35","95.35"
"4697","","","","","","","94.99","94.99","94.99"
"4698","","","","","","","94.99","94.99","94.99"
"4699","","","","","","","94.66","94.66","94.66"
"4700","","","","","","","94.66","94.66","94.66"
"4701","","","","","","","94.3","94.3","94.3"
"4702","","","","","","","94.3","94.3","94.3"
"4703","","","","","","","94.3","94.3","94.3"
"4704","","","","","","","94.09","94.09","94.09"
"4705","","","","","","","94.09","94.09","94.09"
"4706","","","","","","","94.45","94.45","94.45"
"4707","","","","","","","94.81","94.81","94.81"
"4708","","","","","","","94.81","94.81","94.81"
"4709","","","","","","","94.81","94.81","94.81"
"4710","","","","","","","94.58","94.58","94.58"
"4711","","","","","","","94.58","94.58","94.58"
"4712","","","","","","","94.22","94.22","94.22"
"4713","","","","","","","94.22","94.22","94.22"
"4714","","","","","","","94.22","94.22","94.22"
"4715","","","","","","","94.22","94.22","94.22"
"4716","","","","","","","94.22","94.22","94.22"
"4717","","","","","","","94.22","94.22","94.22"
"4718","","","","","","","94.22","94.22","94.22"
"4719","","","","","","","93.86","93.86","93.86"
"4720","","","","","","","93.86","93.86","93.86"
"4721","","","","","","","93.86","93.86","93.86"
"4722","","","","","","","93.86","93.86","93.86"
"4723","","","","","","","93.86","93.86","93.86"
"4724","","","","","","","93.86","93.86","93.86"
"4725","","","","","","","93.86","93.86","93.86"
"4726","","","","","","","93.86","93.86","93.86"
"4727","","","","","","","93.86","93.86","93.86"
"4728","","","","","","","93.86","93.86","93.86"
"4729","","","","","","","93.84","93.84","93.84"
"4730","","","","","","","93.84","93.84","93.84"
"4731","","","","","","","93.84","93.84","93.84"
"4732","","","","","","","93.48","93.48","93.48"
"4733","","","","","","","93.48","93.48","93.48"
"4734","","","","","","","93.38","93.38","93.38"
"4735","","","","","","","93.38","93.38","93.38"
"4736","","","","","","","93.38","93.38","93.38"
"4737","","","","","","","93.38","93.38","93.38"
"4738","","","","","","","93.38","93.38","93.38"
"4739","","","","","","","93.02","93.02","93.02"
"4740","","","","","","","93.02","93.02","93.02"
"4741","","","","","","","93.02","93.02","93.02"
"4742","","","","","","","93.02","93.02","93.02"
"4743","","","","","","","93.02","93.02","93.02"
"4744","","","","","","","93.02","93.02","93.02"
"4746","","","","","","","93.02","93.02","93.02"
"4747","","","","","","","93.25","93.25","93.25"
"4748","","","","","","","93.25","93.25","93.25"
"4749","","","","","","","93.25","93.25","93.25"
"4750","","","","","","","93.61","93.61","93.61"
"4751","","","","","","","93.83","93.83","93.83"
"4752","","","","","","","93.83","93.83","93.83"
"4753","","","","","","","93.83","93.83","93.83"
"4754","","","","","","","93.47","93.47","93.47"
"4755","","","","","","","93.47","93.47","93.47"
"4756","","","","","","","93.47","93.47","93.47"
"4757","","","","","","","93.47","93.47","93.47"
"4758","","","","","","","93.83","93.83","93.83"
"4759","","","","","","","93.5","93.5","93.5"
"4760","","","","","","","93.5","93.5","93.5"
"4761","","","","","","","93.73","93.73","93.73"
"4762","","","","","","","93.73","93.73","93.73"
"4763","","","","","","","93.73","93.73","93.73"
"4764","","","","","","","93.73","93.73","93.73"
"4765","","","","","","","93.73","93.73","93.73"
"4766","","","","","","","94.09","94.09","94.09"
"4767","","","","","","","94.3","94.3","94.3"
"4768","","","","","","","94.66","94.66","94.66"
"4769","","","","","","","95.02","95.02","95.02"
"4770","","","","","","","95.02","95.02","95.02"
"4771","","","","","","","95.02","95.02","95.02"
"4772","","","","","","","94.66","94.66","94.66"
"4773","","","","","","","94.66","94.66","94.66"
"4774","","","","","","","94.66","94.66","94.66"
"4775","","","","","","","94.3","94.3","94.3"
"4776","","","","","","","94.3","94.3","94.3"
"4777","","","","","","","94.3","94.3","94.3"
"4778","","","","","","","94.3","94.3","94.3"
"4779","","","","","","","94.3","94.3","94.3"
"4780","","","","","","","93.97","93.97","93.97"
"4781","","","","","","","93.61","93.61","93.61"
"4782","","","","","","","93.61","93.61","93.61"
"4783","","","","","","","93.25","93.25","93.25"
"4784","","","","","","","93.22","93.22","93.22"
"4785","","","","","","","93.58","93.58","93.58"
"4786","","","","","","","93.25","93.25","93.25"
"4787","","","","","","","92.89","92.89","92.89"
"4788","","","","","","","92.89","92.89","92.89"
"4789","","","","","","","92.53","92.53","92.53"
"4790","","","","","","","92.53","92.53","92.53"
"4791","","","","","","","92.53","92.53","92.53"
"4792","","","","","","","92.39","92.39","92.39"
"4793","","","","","","","92.73","92.73","92.73"
"4794","","","","","","","92.37","92.37","92.37"
"4795","","","","","","","92.37","92.37","92.37"
"4796","","","","","","","92.37","92.37","92.37"
"4797","","","","","","","92.14","92.14","92.14"
"4798","","","","","","","92.5","92.5","92.5"
"4799","","","","","","","92.5","92.5","92.5"
"4800","","","","","","","92.47","92.47","92.47"
"4801","","","","","","","92.47","92.47","92.47"
"4802","","","","","","","92.83","92.83","92.83"
"4803","","","","","","","92.83","92.83","92.83"
"4804","","","","","","","92.83","92.83","92.83"
"4805","","","","","","","92.68","92.68","92.68"
"4806","","","","","","","92.32","92.32","92.32"
"4807","","","","","","","92.32","92.32","92.32"
"4808","","","","","","","92.32","92.32","92.32"
"4809","","","","","","","92.32","92.32","92.32"
"4810","","","","","","","92.32","92.32","92.32"
"4811","","","","","","","92.19","92.19","92.19"
"4812","","","","","","","91.86","91.86","91.86"
"4813","","","","","","","92.22","92.22","92.22"
"4814","","","","","","","92.22","92.22","92.22"
"4815","","","","","","","92.22","92.22","92.22"
"4816","","","","","","","92.22","92.22","92.22"
"4817","","","","","","","92.22","92.22","92.22"
"4818","","","","","","","91.86","91.86","91.86"
"4819","","","","","","","91.86","91.86","91.86"
"4820","","","","","","","92.22","92.22","92.22"
"4821","","","","","","","92.22","92.22","92.22"
"4822","","","","","","","92.22","92.22","92.22"
"4823","","","","","","","92.22","92.22","92.22"
"4824","","","","","","","92.22","92.22","92.22"
"4825","","","","","","","92.22","92.22","92.22"
"4826","","","","","","","91.86","91.86","91.86"
"4827","","","","","","","91.86","91.86","91.86"
"4828","","","","","","","91.86","91.86","91.86"
"4829","","","","","","","91.86","91.86","91.86"
"4830","","","","","","","92.09","92.09","92.09"
"4831","","","","","","","92.09","92.09","92.09"
"4832","","","","","","","91.86","91.86","91.86"
"4833","","","","","","","92.22","92.22","92.22"
"4834","","","","","","","92.22","92.22","92.22"
"4835","","","","","","","92.32","92.32","92.32"
"4836","","","","","","","92.32","92.32","92.32"
"4837","","","","","","","92.32","92.32","92.32"
"4838","","","","","","","92.32","92.32","92.32"
"4839","","","","","","","92.32","92.32","92.32"
"4840","","","","","","","92.68","92.68","92.68"
"4841","","","","","","","92.32","92.32","92.32"
"4842","","","","","","","92.32","92.32","92.32"
"4843","","","","","","","92.32","92.32","92.32"
"4844","","","","","","","92.32","92.32","92.32"
"4845","","","","","","","92.32","92.32","92.32"
"4847","","","","","","","92.32","92.32","92.32"
"4848","","","","","","","91.96","91.96","91.96"
"4849","","","","","","","91.96","91.96","91.96"
"4850","","","","","","","91.96","91.96","91.96"
"4851","","","","","","","91.73","91.73","91.73"
"4852","","","","","","","91.73","91.73","91.73"
"4853","","","","","","","91.73","91.73","91.73"
"4854","","","","","","","91.73","91.73","91.73"
"4855","","","","","","","92.09","92.09","92.09"
"4856","","","","","","","92.09","92.09","92.09"
"4857","","","","","","","91.77","91.77","91.77"
"4858","","","","","","","91.77","91.77","91.77"
"4859","","","","","","","91.77","91.77","91.77"
"4860","","","","","","","92.1","92.1","92.1"
"4861","","","","","","","92.1","92.1","92.1"
"4862","","","","","","","92.1","92.1","92.1"
"4863","","","","","","","92.1","92.1","92.1"
"4864","","","","","","","92.1","92.1","92.1"
"4865","","","","","","","91.75","91.75","91.75"
"4866","","","","","","","91.75","91.75","91.75"
"4867","","","","","","","91.46","91.46","91.46"
"4868","","","","","","","91.46","91.46","91.46"
"4869","","","","","","","91.11","91.11","91.11"
"4870","","","","","","","90.78","90.78","90.78"
"4871","","","","","","","90.78","90.78","90.78"
"4872","","","","","","","90.78","90.78","90.78"
"4873","","","","","","","91.14","91.14","91.14"
"4874","","","","","","","91.14","91.14","91.14"
"4875","","","","","","","90.9","90.9","90.9"
"4876","","","","","","","91.26","91.26","91.26"
"4877","","","","","","","90.93","90.93","90.93"
"4878","","","","","","","90.57","90.57","90.57"
"4879","","","","","","","90.57","90.57","90.57"
"4880","","","","","","","90.29","90.29","90.29"
"4881","","","","","","","90.62","90.62","90.62"
"4882","","","","","","","90.98","90.98","90.98"
"4883","","","","","","","90.98","90.98","90.98"
"4884","","","","","","","90.98","90.98","90.98"
"4885","","","","","","","91.14","91.14","91.14"
"4886","","","","","","","90.36","90.36","90.36"
"4887","","","","","","","90.69","90.69","90.69"
"4888","","","","","","","91.05","91.05","91.05"
"4889","","","","","","","91.05","91.05","91.05"
"4890","","","","","","","91.41","91.41","91.41"
"4891","","","","","","","91.06","91.06","91.06"
"4892","","","","","","","91.06","91.06","91.06"
"4893","","","","","","","91.2","91.2","91.2"
"4894","","","","","","","91.2","91.2","91.2"
"4895","","","","","","","91.56","91.56","91.56"
"4896","","","","","","","91.5","91.5","91.5"
"4897","","","","","","","91.5","91.5","91.5"
"4898","","","","","","","91.73","91.73","91.73"
"4899","","","","","","","91.73","91.73","91.73"
"4900","","","","","","","91.73","91.73","91.73"
"4901","","","","","","","92.09","92.09","92.09"
"4902","","","","","","","92.09","92.09","92.09"
"4903","","","","","","","92.09","92.09","92.09"
"4904","","","","","","","92.09","92.09","92.09"
"4905","","","","","","","92.09","92.09","92.09"
"4906","","","","","","","92.45","92.45","92.45"
"4907","","","","","","","92.81","92.81","92.81"
"4908","","","","","","","92.81","92.81","92.81"
"4909","","","","","","","92.81","92.81","92.81"
"4910","","","","","","","92.45","92.45","92.45"
"4911","","","","","","","92.17","92.17","92.17"
"4912","","","","","","","92.17","92.17","92.17"
"4913","","","","","","","92.45","92.45","92.45"
"4914","","","","","","","92.45","92.45","92.45"
"4915","","","","","","","92.45","92.45","92.45"
"4916","","","","","","","92.45","92.45","92.45"
"4917","","","","","","","92.45","92.45","92.45"
"4918","","","","","","","92.31","92.31","92.31"
"4919","","","","","","","92.67","92.67","92.67"
"4920","","","","","","","92.53","92.53","92.53"
"4921","","","","","","","92.53","92.53","92.53"
"4922","","","","","","","92.53","92.53","92.53"
"4923","","","","","","","92.2","92.2","92.2"
"4924","","","","","","","92.2","92.2","92.2"
"4925","","","","","","","91.84","91.84","91.84"
"4926","","","","","","","91.84","91.84","91.84"
"4927","","","","","","","91.84","91.84","91.84"
"4928","","","","","","","91.84","91.84","91.84"
"4929","","","","","","","91.84","91.84","91.84"
"4930","","","","","","","91.84","91.84","91.84"
"4931","","","","","","","91.84","91.84","91.84"
"4932","","","","","","","91.84","91.84","91.84"
"4933","","","","","","","91.71","91.71","91.71"
"4934","","","","","","","91.71","91.71","91.71"
"4935","","","","","","","91.71","91.71","91.71"
"4936","","","","","","","91.71","91.71","91.71"
"4937","","","","","","","91.71","91.71","91.71"
"4938","","","","","","","91.71","91.71","91.71"
"4939","","","","","","","91.71","91.71","91.71"
"4940","","","","","","","90.84","90.84","90.84"
"4941","","","","","","","90.84","90.84","90.84"
"4942","","","","","","","90.92","90.92","90.92"
"4943","","","","","","","90.92","90.92","90.92"
"4944","","","","","","","90.92","90.92","90.92"
"4945","","","","","","","90.92","90.92","90.92"
"4946","","","","","","","90.92","90.92","90.92"
"4948","","","","","","","90.92","90.92","90.92"
"4949","","","","","","","90.8","90.8","90.8"
"4950","","","","","","","90.8","90.8","90.8"
"4951","","","","","","","90.8","90.8","90.8"
"4952","","","","","","","90.69","90.69","90.69"
"4953","","","","","","","90.33","90.33","90.33"
"4954","","","","","","","89.99","89.99","89.99"
"4955","","","","","","","89.99","89.99","89.99"
"4956","","","","","","","89.63","89.63","89.63"
"4957","","","","","","","89.63","89.63","89.63"
"4958","","","","","","","89.64","89.64","89.64"
"4959","","","","","","","89.3","89.3","89.3"
"4960","","","","","","","89.3","89.3","89.3"
"4961","","","","","","","89.24","89.24","89.24"
"4962","","","","","","","89.24","89.24","89.24"
"4963","","","","","","","89.24","89.24","89.24"
"4964","","","","","","","89.24","89.24","89.24"
"4965","","","","","","","89.24","89.24","89.24"
"4966","","","","","","","89.59","89.59","89.59"
"4967","","","","","","","89.23","89.23","89.23"
"4968","","","","","","","89.52","89.52","89.52"
"4969","","","","","","","89.52","89.52","89.52"
"4970","","","","","","","89.87","89.87","89.87"
"4971","","","","","","","90.2","90.2","90.2"
"4972","","","","","","","90.2","90.2","90.2"
"4973","","","","","","","90.2","90.2","90.2"
"4974","","","","","","","90.2","90.2","90.2"
"4975","","","","","","","89.84","89.84","89.84"
"4976","","","","","","","90.08","90.08","90.08"
"4977","","","","","","","90.08","90.08","90.08"
"4978","","","","","","","90.41","90.41","90.41"
"4979","","","","","","","90.77","90.77","90.77"
"4980","","","","","","","90.77","90.77","90.77"
"4981","","","","","","","91.05","91.05","91.05"
"4982","","","","","","","91.05","91.05","91.05"
"4983","","","","","","","91.05","91.05","91.05"
"4984","","","","","","","91.05","91.05","91.05"
"4985","","","","","","","91.41","91.41","91.41"
"4986","","","","","","","91.61","91.61","91.61"
"4987","","","","","","","92.39","92.39","92.39"
"4988","","","","","","","92.39","92.39","92.39"
"4989","","","","","","","92.39","92.39","92.39"
"4990","","","","","","","92.39","92.39","92.39"
"4991","","","","","","","92.11","92.11","92.11"
"4992","","","","","","","92.46","92.46","92.46"
"4993","","","","","","","92.46","92.46","92.46"
"4994","","","","","","","92.46","92.46","92.46"
"4995","","","","","","","92.46","92.46","92.46"
"4996","","","","","","","92.34","92.34","92.34"
"4997","","","","","","","92.4","92.4","92.4"
"4998","","","","","","","92.4","92.4","92.4"
"4999","","","","","","","92.4","92.4","92.4"
"5000","","","","","","","92.4","92.4","92.4"
"5001","","","","","","","92.4","92.4","92.4"
"5002","","","","","","","92.4","92.4","92.4"
"5003","","","","","","","92.4","92.4","92.4"
"5004","","","","","","","92.4","92.4","92.4"
"5005","","","","","","","92.4","92.4","92.4"
"5006","","","","","","","92.04","92.04","92.04"
"5007","","","","","","","92.04","92.04","92.04"
"5008","","","","","","","91.76","91.76","91.76"
"5009","","","","","","","91.64","91.64","91.64"
"5010","","","","","","","91.64","91.64","91.64"
"5011","","","","","","","92","92","92"
"5012","","","","","","","92.28","92.28","92.28"
"5013","","","","","","","92.64","92.64","92.64"
"5014","","","","","","","92.69","92.69","92.69"
"5015","","","","","","","92.69","92.69","92.69"
"5016","","","","","","","92.69","92.69","92.69"
"5017","","","","","","","92.69","92.69","92.69"
"5018","","","","","","","92.35","92.35","92.35"
"5019","","","","","","","92.49","92.49","92.49"
"5020","","","","","","","92.49","92.49","92.49"
"5021","","","","","","","92.63","92.63","92.63"
"5022","","","","","","","92.63","92.63","92.63"
"5023","","","","","","","92.63","92.63","92.63"
"5024","","","","","","","92.96","92.96","92.96"
"5025","","","","","","","92.96","92.96","92.96"
"5026","","","","","","","93.32","93.32","93.32"
"5027","","","","","","","93.32","93.32","93.32"
"5028","","","","","","","92.81","92.81","92.81"
"5029","","","","","","","91.93","91.93","91.93"
"5030","","","","","","","91.58","91.58","91.58"
"5031","","","","","","","91.58","91.58","91.58"
"5032","","","","","","","91.58","91.58","91.58"
"5033","","","","","","","91.58","91.58","91.58"
"5034","","","","","","","91.94","91.94","91.94"
"5035","","","","","","","91.94","91.94","91.94"
"5036","","","","","","","91.94","91.94","91.94"
"5037","","","","","","","91.94","91.94","91.94"
"5038","","","","","","","91.94","91.94","91.94"
"5039","","","","","","","91.78","91.78","91.78"
"5040","","","","","","","91.78","91.78","91.78"
"5041","","","","","","","92.65","92.65","92.65"
"5042","","","","","","","92.65","92.65","92.65"
"5043","","","","","","","92.93","92.93","92.93"
"5044","","","","","","","92.93","92.93","92.93"
"5045","","","","","","","92.57","92.57","92.57"
"5046","","","","","","","92.57","92.57","92.57"
"5047","","","","","","","92.24","92.24","92.24"
"5049","","","","","","","92.08","92.08","92.08"
"5050","","","","","","","92.56","92.56","92.56"
"5051","","","","","","","92.56","92.56","92.56"
"5052","","","","","","","92.2","92.2","92.2"
"5053","","","","","","","92.54","92.54","92.54"
"5054","","","","","","","92.9","92.9","92.9"
"5055","","","","","","","93.24","93.24","93.24"
"5056","","","","","","","93.24","93.24","93.24"
"5057","","","","","","","93.6","93.6","93.6"
"5058","","","","","","","93.24","93.24","93.24"
"5059","","","","","","","93.55","93.55","93.55"
"5060","","","","","","","93.89","93.89","93.89"
"5061","","","","","","","93.89","93.89","93.89"
"5062","","","","","","","93.95","93.95","93.95"
"5063","","","","","","","93.95","93.95","93.95"
"5064","","","","","","","93.95","93.95","93.95"
"5065","","","","","","","93.59","93.59","93.59"
"5066","","","","","","","93.59","93.59","93.59"
"5067","","","","","","","93.59","93.59","93.59"
"5068","","","","","","","93.59","93.59","93.59"
"5069","","","","","","","93.59","93.59","93.59"
"5070","","","","","","","93.59","93.59","93.59"
"5071","","","","","","","93.59","93.59","93.59"
"5072","","","","","","","93.59","93.59","93.59"
"5073","","","","","","","93.59","93.59","93.59"
"5074","","","","","","","93.23","93.23","93.23"
"5075","","","","","","","92.87","92.87","92.87"
"5076","","","","","","","93.23","93.23","93.23"
"5077","","","","","","","93.23","93.23","93.23"
"5078","","","","","","","93.23","93.23","93.23"
"5079","","","","","","","93.23","93.23","93.23"
"5080","","","","","","","92.88","92.88","92.88"
"5081","","","","","","","92.88","92.88","92.88"
"5082","","","","","","","92.88","92.88","92.88"
"5083","","","","","","","92.88","92.88","92.88"
"5084","","","","","","","92.88","92.88","92.88"
"5085","","","","","","","92.88","92.88","92.88"
"5086","","","","","","","92.88","92.88","92.88"
"5087","","","","","","","92.88","92.88","92.88"
"5088","","","","","","","92.88","92.88","92.88"
"5089","","","","","","","92.06","92.06","92.06"
"5090","","","","","","","92.06","92.06","92.06"
"5091","","","","","","","91.88","91.88","91.88"
"5092","","","","","","","92.16","92.16","92.16"
"5093","","","","","","","92.16","92.16","92.16"
"5094","","","","","","","92.16","92.16","92.16"
"5095","","","","","","","92.16","92.16","92.16"
"5096","","","","","","","92.16","92.16","92.16"
"5097","","","","","","","91.89","91.89","91.89"
"5098","","","","","","","91.89","91.89","91.89"
"5099","","","","","","","91.89","91.89","91.89"
"5100","","","","","","","91.89","91.89","91.89"
"5101","","","","","","","91.89","91.89","91.89"
"5102","","","","","","","91.89","91.89","91.89"
"5103","","","","","","","91.89","91.89","91.89"
"5104","","","","","","","91.53","91.53","91.53"
"5105","","","","","","","91.17","91.17","91.17"
"5106","","","","","","","91.17","91.17","91.17"
"5107","","","","","","","91.53","91.53","91.53"
"5108","","","","","","","91.53","91.53","91.53"
"5109","","","","","","","91.81","91.81","91.81"
"5110","","","","","","","91.93","91.93","91.93"
"5111","","","","","","","91.93","91.93","91.93"
"5112","","","","","","","91.57","91.57","91.57"
"5113","","","","","","","91.57","91.57","91.57"
"5114","","","","","","","91.44","91.44","91.44"
"5115","","","","","","","91.08","91.08","91.08"
"5116","","","","","","","91.08","91.08","91.08"
"5117","","","","","","","90.94","90.94","90.94"
"5118","","","","","","","90.94","90.94","90.94"
"5119","","","","","","","91.1","91.1","91.1"
"5120","","","","","","","90.94","90.94","90.94"
"5121","","","","","","","90.94","90.94","90.94"
"5122","","","","","","","90.94","90.94","90.94"
"5123","","","","","","","90.94","90.94","90.94"
"5124","","","","","","","90.94","90.94","90.94"
"5125","","","","","","","90.94","90.94","90.94"
"5126","","","","","","","90.94","90.94","90.94"
"5127","","","","","","","90.93","90.93","90.93"
"5128","","","","","","","90.93","90.93","90.93"
"5129","","","","","","","91.8","91.8","91.8"
"5130","","","","","","","92.68","92.68","92.68"
"5131","","","","","","","93.03","93.03","93.03"
"5132","","","","","","","93.03","93.03","93.03"
"5133","","","","","","","93.03","93.03","93.03"
"5134","","","","","","","92.62","92.62","92.62"
"5135","","","","","","","92.62","92.62","92.62"
"5136","","","","","","","92.62","92.62","92.62"
"5137","","","","","","","92.62","92.62","92.62"
"5138","","","","","","","92.62","92.62","92.62"
"5139","","","","","","","92.62","92.62","92.62"
"5140","","","","","","","92.78","92.78","92.78"
"5141","","","","","","","92.78","92.78","92.78"
"5142","","","","","","","92.78","92.78","92.78"
"5143","","","","","","","92.42","92.42","92.42"
"5144","","","","","","","92.07","92.07","92.07"
"5145","","","","","","","92.07","92.07","92.07"
"5146","","","","","","","92.43","92.43","92.43"
"5147","","","","","","","92.08","92.08","92.08"
"5148","","","","","","","92.41","92.41","92.41"
"5150","","","","","","","92.21","92.21","92.21"
"5151","","","","","","","92.21","92.21","92.21"
"5152","","","","","","","92.21","92.21","92.21"
"5153","","","","","","","92.14","92.14","92.14"
"5154","","","","","","","92.14","92.14","92.14"
"5155","","","","","","","92.14","92.14","92.14"
"5156","","","","","","","92.14","92.14","92.14"
"5157","","","","","","","92.14","92.14","92.14"
"5158","","","","","","","91.78","91.78","91.78"
"5159","","","","","","","92.14","92.14","92.14"
"5160","","","","","","","92.14","92.14","92.14"
"5161","","","","","","","91.78","91.78","91.78"
"5162","","","","","","","91.78","91.78","91.78"
"5163","","","","","","","91.78","91.78","91.78"
"5164","","","","","","","91.78","91.78","91.78"
"5165","","","","","","","91.78","91.78","91.78"
"5166","","","","","","","92.14","92.14","92.14"
"5167","","","","","","","92.14","92.14","92.14"
"5168","","","","","","","91.77","91.77","91.77"
"5169","","","","","","","92.13","92.13","92.13"
"5170","","","","","","","91.86","91.86","91.86"
"5171","","","","","","","91.52","91.52","91.52"
"5172","","","","","","","90.64","90.64","90.64"
"5173","","","","","","","90.64","90.64","90.64"
"5174","","","","","","","90.64","90.64","90.64"
"5175","","","","","","","91","91","91"
"5176","","","","","","","91.36","91.36","91.36"
"5177","","","","","","","91.36","91.36","91.36"
"5178","","","","","","","91.02","91.02","91.02"
"5179","","","","","","","90.69","90.69","90.69"
"5180","","","","","","","90.69","90.69","90.69"
"5181","","","","","","","91.04","91.04","91.04"
"5182","","","","","","","91.04","91.04","91.04"
"5183","","","","","","","91.04","91.04","91.04"
"5184","","","","","","","90.66","90.66","90.66"
"5185","","","","","","","90.32","90.32","90.32"
"5186","","","","","","","90.32","90.32","90.32"
"5187","","","","","","","90.32","90.32","90.32"
"5188","","","","","","","90.32","90.32","90.32"
"5189","","","","","","","90.32","90.32","90.32"
"5190","","","","","","","91.14","91.14","91.14"
"5191","","","","","","","91.14","91.14","91.14"
"5192","","","","","","","91.32","91.32","91.32"
